,Rank,Name,URL
8,9,Use of a miniature diamond-anvil cell in high-pressure single-crystal neutron Laue diffraction,https://www.research.ed.ac.uk/en/datasets/use-of-a-miniature-diamond-anvil-cell-in-high-pressure-single-cry
9,10,Chiral nematic liquid crystal laser droplets,https://www.research.ed.ac.uk/en/datasets/chiral-nematic-liquid-crystal-laser-droplets
10,11,Diode-pumped liquid crystal lasers,https://www.research.ed.ac.uk/en/datasets/diode-pumped-liquid-crystal-lasers
11,12,PIV dataset for near wake of spinnaker - Vortex flows of downwind sails,https://www.research.ed.ac.uk/en/datasets/piv-dataset-for-near-wake-of-spinnaker-vortex-flows-of-downwind-s
12,13,"CARDAMOM Brazil C-cycle multi-DALEC, multi-CMIP6 scenarios (1x1 degree; monthly; 2001-2017)",https://www.research.ed.ac.uk/en/datasets/cardamom-brazil-c-cycle-multi-dalec-multi-cmip6-scenarios-1x1-deg
13,14,Scotland's natural treasures - an illustrated ecosystem services map,https://www.research.ed.ac.uk/en/datasets/scotlands-natural-treasures-an-illustrated-ecosystem-services-map
14,15,Fungal allergic sensitisation and the gut mycobiome in preschool aged children,https://www.research.ed.ac.uk/en/datasets/fungal-allergic-sensitisation-and-the-gut-mycobiome-in-preschool-
15,16,"Structural evidence for the covalent modification of FabH by 4,5-dichloro-1,2-dithiol-3-one (HR45)",https://www.research.ed.ac.uk/en/datasets/structural-evidence-for-the-covalent-modification-of-fabh-by-45-d
16,17,Dynamics of Nanodroplets on Vibrating Surfaces,https://www.research.ed.ac.uk/en/datasets/dynamics-of-nanodroplets-on-vibrating-surfaces
17,18,SARS-CoV-2 Serological testing in frontline health workers in Zimbabwe,https://www.research.ed.ac.uk/en/datasets/sars-cov-2-serological-testing-in-frontline-health-workers-in-zim
18,19,Morphologically constrained and data informed cell segmentation of budding yeast,https://www.research.ed.ac.uk/en/datasets/morphologically-constrained-and-data-informed-cell-segmentation-o
19,20,Supplemental materials for a systematic review of stereotactic radiosurgery for cerebral cavernous malformations,https://www.research.ed.ac.uk/en/datasets/supplemental-materials-for-a-systematic-review-of-stereotactic-ra
20,21,Data from: Disentangling pre- and post-natal maternal age effects on offspring performance in an insect with elaborate maternal care,https://www.research.ed.ac.uk/en/datasets/data-from-disentangling-pre-and-post-natal-maternal-age-effects-o
21,22,Noisy reverberant speech database for training speech enhancement algorithms and TTS models,https://www.research.ed.ac.uk/en/datasets/noisy-reverberant-speech-database-for-training-speech-enhancement
22,23,Cawthorn Lab: Data for sex differences manuscript,https://www.research.ed.ac.uk/en/datasets/cawthorn-lab-data-for-sex-differences-manuscript
23,24,Forest Canopy Nitrogen Uptake experiments data,https://www.research.ed.ac.uk/en/datasets/forest-canopy-nitrogen-uptake-experiments-data
24,25,Dynamic Compartmentalisation of Intracellular Sodium in collecting duct cells,https://www.research.ed.ac.uk/en/datasets/dynamic-compartmentalisation-of-intracellular-sodium-in-collectin
0,1,Demographic and COM-B data from project 'are we working (too) comfortably',https://www.research.ed.ac.uk/en/datasets/demographic-and-com-b-data-from-project-are-we-working-too-comfor
1,2,"Bismuth titanate modified and immobilized TiO2 photocatalysts for water purification: broad pollutant scope, ease of re-use and mechanistic studies",https://www.research.ed.ac.uk/en/datasets/bismuth-titanate-modified-and-immobilized-tio2-photocatalysts-for
2,3,CAD files for an insect inspired biorobot,https://www.research.ed.ac.uk/en/datasets/cad-files-for-an-insect-inspired-biorobot
3,4,"Source data and scripts for ""A systematic approach to inserting split inteins for Boolean logic gate engineering and basal activity reduction""",https://www.research.ed.ac.uk/en/datasets/source-data-and-scripts-for-a-systematic-approach-to-inserting-sp
4,5,"'Hill_CB_2016' - Data supporting paper ""Molecular genetic contributions to social deprivation and household income in UK Biobank"". Current Biology (2016).",https://www.research.ed.ac.uk/en/datasets/hillcb2016-data-supporting-paper-molecular-genetic-contributions-
5,6,Particle-size effects in the formation of bicontinuous Pickering emulsions,https://www.research.ed.ac.uk/en/datasets/particle-size-effects-in-the-formation-of-bicontinuous-pickering-
6,7,Quantitative Morphological Characterization of Bicontinuous Pickering Emulsions via Interfacial Curvatures,https://www.research.ed.ac.uk/en/datasets/quantitative-morphological-characterization-of-bicontinuous-picke
7,8,Carbon losses from deforestation and widespread degradation offset by extensive growth in African woodlands,https://www.research.ed.ac.uk/en/datasets/carbon-losses-from-deforestation-and-widespread-degradation-offse
8,9,"Data from ""Language learners privilege structured meaning over surface frequency""",https://www.research.ed.ac.uk/en/datasets/data-from-language-learners-privilege-structured-meaning-over-sur
9,10,"Robust Data-driven Macro-socioeconomic-energy Model, 7see-GB, 2016",https://www.research.ed.ac.uk/en/datasets/robust-data-driven-macro-socioeconomic-energy-model-7see-gb-2016
10,11,emRiboSeq ribo context analysis,https://www.research.ed.ac.uk/en/datasets/emriboseq-ribo-context-analysis
11,12,"Dataset for: ""A combined rheometry and imaging study of viscosity reduction in bacterial suspensions""",https://www.research.ed.ac.uk/en/datasets/dataset-for-a-combined-rheometry-and-imaging-study-of-viscosity-r
12,13,2020_Thesis_SupplementaryData_s1569052_Tissue-resident immune cells in health and disease: their heterogeneity and associated gene signatures,https://www.research.ed.ac.uk/en/datasets/2020thesissupplementarydatas1569052tissue-resident-immune-cells-i
13,14,Laryngeal contrasts in the Tai dialect of Cao Bằng: supplementary materials,https://www.research.ed.ac.uk/en/datasets/laryngeal-contrasts-in-the-tai-dialect-of-cao-bằng-supplementary-
14,15,On the r>h shift in Kiên Giang Khmer: supplementary materials,https://www.research.ed.ac.uk/en/datasets/on-the-rh-shift-in-kiên-giang-khmer-supplementary-materials
15,16,Acoustic transitions in Khmer word-initial clusters: audio recordings,https://www.research.ed.ac.uk/en/datasets/acoustic-transitions-in-khmer-word-initial-clusters-audio-recordi
16,17,Structure and composition of woodlands across Mozambique,https://www.research.ed.ac.uk/en/datasets/structure-and-composition-of-woodlands-across-mozambique
17,18,A Decade of Weather – a serious game to understand cascading climate change impacts,https://www.research.ed.ac.uk/en/datasets/a-decade-of-weather-a-serious-game-to-understand-cascading-climat
18,19,Pragmatics of contrastive stress: experimental recordings,https://www.research.ed.ac.uk/en/datasets/pragmatics-of-contrastive-stress-experimental-recordings
19,20,"Data from: Arms races with mitochondrial genome soft sweeps in a gynodioecious plant, Plantago lanceolata.",https://www.research.ed.ac.uk/en/datasets/data-from-arms-races-with-mitochondrial-genome-soft-sweeps-in-a-g
20,21,Patterns of genetic variability in genomic regions with low rates of recombination,https://www.research.ed.ac.uk/en/datasets/patterns-of-genetic-variability-in-genomic-regions-with-low-rates
21,22,Late Gestation Embryo Models (E13.5 – E18.5),https://www.research.ed.ac.uk/en/datasets/late-gestation-embryo-models-e135-e185
22,23,An ADAMTS3 Missense Variant is Associated with Norwich Terrier Upper Airway Syndrome - Supporting Data,https://www.research.ed.ac.uk/en/datasets/an-adamts3-missense-variant-is-associated-with-norwich-terrier-up
23,24,ESI-(-)-FT-ICR MS of 85 Scotch Whisky Samples,https://www.research.ed.ac.uk/en/datasets/esi-ft-icr-ms-of-85-scotch-whisky-samples
24,25,A general dimension of genetic sharing across diverse cognitive traits inferred from molecular data,https://www.research.ed.ac.uk/en/datasets/a-general-dimension-of-genetic-sharing-across-diverse-cognitive-t
0,1,DNA modulates solvent isotope effects in a nanopore ﻿,https://www.research.ed.ac.uk/en/datasets/dna-modulates-solvent-isotope-effects-in-a-nanopore
1,2,Zimbabwe Road Data for Travel Time Maps,https://www.research.ed.ac.uk/en/datasets/zimbabwe-road-data-for-travel-time-maps
2,3,TupacLaaWol_songWol,https://www.research.ed.ac.uk/en/datasets/tupaclaawolsongwol
3,4,EmmanuelOkwacDhikwan_songSquattingNearTheCookingPlace,https://www.research.ed.ac.uk/en/datasets/emmanuelokwacdhikwansongsquattingnearthecookingplace
4,5,Nyakwaci_songPenitenceTowardsNyikango,https://www.research.ed.ac.uk/en/datasets/nyakwacisongpenitencetowardsnyikango
5,6,NyathomThaboOdhong_TraditionOfWomen ﻿,https://www.research.ed.ac.uk/en/datasets/nyathomthaboodhongtraditionofwomen
6,7,Collection of Shilluk narratives and songs,https://www.research.ed.ac.uk/en/datasets/collection-of-shilluk-narratives-and-songs
7,8,LIVE-PAINT Supplementary Videos: Compressed versions,https://www.research.ed.ac.uk/en/datasets/live-paint-supplementary-videos-compressed-versions
8,9,Tanzania travel time to nearest health centre,https://www.research.ed.ac.uk/en/datasets/tanzania-travel-time-to-nearest-health-centre
9,10,Zimbabwe Travel Time to any health facility Map Output,https://www.research.ed.ac.uk/en/datasets/zimbabwe-travel-time-to-any-health-facility-map-output
10,11,Tanzania travel time to nearest dispensary,https://www.research.ed.ac.uk/en/datasets/tanzania-travel-time-to-nearest-dispensary
11,12,Mozambique friction surface,https://www.research.ed.ac.uk/en/datasets/mozambique-friction-surface
12,13,"The documentation of Ambel, an Austronesian language of eastern Indonesia",https://www.research.ed.ac.uk/en/datasets/the-documentation-of-ambel-an-austronesian-language-of-eastern-in
13,14,"Data from: Inbreeding, inbreeding depression and infidelity in a cooperatively-breeding bird",https://www.research.ed.ac.uk/en/datasets/data-from-inbreeding-inbreeding-depression-and-infidelity-in-a-co
14,15,JuliaJamesOdhok_songTheBestMakeup,https://www.research.ed.ac.uk/en/datasets/juliajamesodhoksongthebestmakeup
15,16,JuliaJamesOdhok_songTheDaughterOfAwin,https://www.research.ed.ac.uk/en/datasets/juliajamesodhoksongthedaughterofawin
16,17,Shilluk_2016_controlled_ThreeLevelVowelLength,https://www.research.ed.ac.uk/en/datasets/shilluk2016controlledthreelevelvowellength
17,18,JohnOgaacBol_AnnouncementOfFuneralRite,https://www.research.ed.ac.uk/en/datasets/johnogaacbolannouncementoffuneralrite
18,19,FrancisBoywomoOpiti_Goats1,https://www.research.ed.ac.uk/en/datasets/francisboywomoopitigoats1
19,20,Shock-induced collapse of surface nanobubbles,https://www.research.ed.ac.uk/en/datasets/shock-induced-collapse-of-surface-nanobubbles
20,21,NPQIP final analysis set,https://www.research.ed.ac.uk/en/datasets/npqip-final-analysis-set
21,22,Host circadian clocks do not set the schedule for the within-host replication of malaria parasites,https://www.research.ed.ac.uk/en/datasets/host-circadian-clocks-do-not-set-the-schedule-for-the-within-host
22,23,Datasets for Low-Cost High Sensitivity Pulsed Endomicroscopy to Visualize Tri-Color Optical Signatures,https://www.research.ed.ac.uk/en/datasets/datasets-for-low-cost-high-sensitivity-pulsed-endomicroscopy-to-v
23,24,Pavlidis et al_Nat Comms_Data source,https://www.research.ed.ac.uk/en/datasets/pavlidis-et-alnat-commsdata-source
24,25,"Replication materials for ""Visualizing the social network of Covid-19 in Singapore""",https://www.research.ed.ac.uk/en/datasets/replication-materials-for-visualizing-the-social-network-of-covid
0,1,BioRock rare earth element leaching data,https://www.research.ed.ac.uk/en/datasets/biorock-rare-earth-element-leaching-data
1,2,"Data from: ""Declining home range area predicts reduced late-life survival in two wild ungulate populations""",https://www.research.ed.ac.uk/en/datasets/data-from-declining-home-range-area-predicts-reduced-late-life-su
2,3,"Data accompanying ""Shaping the Growth Behaviour of Biofilms Initiated from Bacterial Aggregates, 2013-2016"" (Submitted paper).",https://www.research.ed.ac.uk/en/datasets/data-accompanying-shaping-the-growth-behaviour-of-biofilms-initia
3,4,Linking genetic merit to sparse behavioral data: does behavior explain genetic variation for maternal care in Soay sheep?,https://www.research.ed.ac.uk/en/datasets/linking-genetic-merit-to-sparse-behavioral-data-does-behavior-exp
4,5,CSTR NAM TIMIT Plus,https://www.research.ed.ac.uk/en/datasets/cstr-nam-timit-plus
5,6,"Supplementary data for the manuscript ""Quantitative modelling predicts the impact of DNA methylation on RNA polymerase II traffic""",https://www.research.ed.ac.uk/en/datasets/supplementary-data-for-the-manuscript-quantitative-modelling-pred
6,7,Nascent transcript folding plays a major role in determining RNA polymerase elongation rates,https://www.research.ed.ac.uk/en/datasets/nascent-transcript-folding-plays-a-major-role-in-determining-rna-
7,8,Example videos from Motamedi-Mousavi (2017). Artificial sign language learning: a method for evolutionary linguistics.,https://www.research.ed.ac.uk/en/datasets/example-videos-from-motamedi-mousavi-2017-artificial-sign-languag
